,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
7986,a100005200,2018-01-06,House Ads,personalization,False,English,English,36-45 years,,,,
7987,a100005201,2018-01-06,House Ads,personalization,False,English,English,45-55 years,,,,
7988,a100005202,2018-01-06,Push,personalization,False,English,English,55+ years,,,,
7989,a100005203,2018-01-06,Facebook,personalization,False,English,English,0-18 years,,,,
7990,a100005204,2018-01-06,Instagram,personalization,False,English,English,19-24 years,,,,
7991,a100005205,2018-01-06,Instagram,personalization,False,English,English,24-30 years,,,,
7992,a100005206,2018-01-07,Facebook,personalization,False,English,English,30-36 years,,,,
7993,a100005207,2018-01-07,House Ads,personalization,False,English,English,36-45 years,,,,
7994,a100005208,2018-01-07,House Ads,personalization,False,English,English,45-55 years,,,,
7995,a100005209,2018-01-07,House Ads,personalization,False,English,English,55+ years,,,,
7996,a100005210,2018-01-07,Push,personalization,False,English,English,0-18 years,,,,
7997,a100005211,2018-01-07,Facebook,personalization,False,English,English,19-24 years,,,,
7998,a100005212,2018-01-08,Instagram,personalization,False,English,English,24-30 years,,,,
7999,a100005213,2018-01-08,Instagram,personalization,False,English,English,30-36 years,,,,
8000,a100005214,2018-01-08,Facebook,personalization,False,English,English,36-45 years,,,,
8001,a100005215,2018-01-08,House Ads,personalization,False,English,English,45-55 years,,,,
8002,a100005216,2018-01-08,House Ads,personalization,False,English,English,55+ years,,,,
8003,a100005217,2018-01-08,House Ads,personalization,False,English,English,0-18 years,,,,
8004,a100005218,2018-01-08,Push,personalization,False,English,English,19-24 years,,,,
8005,a100005219,2018-01-09,Facebook,personalization,False,English,English,24-30 years,,,,
8006,a100005220,2018-01-09,Instagram,personalization,False,English,English,30-36 years,,,,
8007,a100005221,2018-01-09,Instagram,personalization,False,English,English,36-45 years,,,,
8008,a100005222,2018-01-09,Facebook,personalization,False,English,English,45-55 years,,,,
8009,a100005223,2018-01-09,House Ads,personalization,False,English,English,55+ years,,,,
8010,a100005224,2018-01-09,House Ads,personalization,False,English,English,0-18 years,,,,
8011,a100005225,2018-01-09,House Ads,personalization,False,English,English,19-24 years,,,,
8012,a100005226,2018-01-10,Push,personalization,False,English,English,24-30 years,,,,
8013,a100005227,2018-01-10,Facebook,personalization,False,English,English,30-36 years,,,,
8014,a100005228,2018-01-10,Instagram,personalization,False,English,English,36-45 years,,,,
8015,a100005229,2018-01-10,Instagram,personalization,False,English,English,45-55 years,,,,
8016,a100005230,2018-01-10,Facebook,personalization,False,English,English,55+ years,,,,
8017,a100005231,2018-01-10,House Ads,personalization,False,English,English,0-18 years,,,,
8018,a100005232,2018-01-10,House Ads,personalization,False,English,English,19-24 years,,,,
8019,a100005233,2018-01-11,House Ads,personalization,False,English,English,24-30 years,,,,
8020,a100005234,2018-01-11,Push,personalization,False,English,English,30-36 years,,,,
8021,a100005235,2018-01-11,Facebook,personalization,False,English,English,36-45 years,,,,
8022,a100005236,2018-01-11,Instagram,personalization,False,English,English,45-55 years,,,,
8023,a100005237,2018-01-11,Instagram,personalization,False,English,English,55+ years,,,,
8024,a100005238,2018-01-11,Facebook,personalization,False,English,English,0-18 years,,,,
8025,a100005239,2018-01-11,House Ads,personalization,False,English,English,19-24 years,,,,
8026,a100005240,2018-01-12,House Ads,personalization,False,English,English,24-30 years,,,,
8027,a100005241,2018-01-12,House Ads,personalization,False,English,English,30-36 years,,,,
8028,a100005242,2018-01-12,Push,personalization,False,English,English,36-45 years,,,,
8029,a100005243,2018-01-12,Facebook,personalization,False,English,English,45-55 years,,,,
8030,a100005244,2018-01-12,Instagram,personalization,False,English,English,55+ years,,,,
8031,a100005245,2018-01-12,Instagram,personalization,False,English,English,0-18 years,,,,
8032,a100005246,2018-01-12,Facebook,personalization,False,English,English,19-24 years,,,,
8033,a100005247,2018-01-13,House Ads,personalization,False,English,English,24-30 years,,,,
8034,a100005248,2018-01-13,House Ads,personalization,False,English,English,30-36 years,,,,
8035,a100005249,2018-01-13,House Ads,personalization,False,English,English,36-45 years,,,,
8036,a100005250,2018-01-13,Push,personalization,False,English,English,45-55 years,,,,
8037,a100005251,2018-01-13,Facebook,personalization,False,English,English,55+ years,,,,
8038,a100005252,2018-01-13,Instagram,personalization,False,English,English,0-18 years,,,,
8039,a100005253,2018-01-13,Instagram,personalization,False,English,English,19-24 years,,,,
8040,a100005254,2018-01-14,Facebook,personalization,False,English,English,24-30 years,,,,
8041,a100005255,2018-01-14,House Ads,personalization,False,English,English,30-36 years,,,,
8042,a100005256,2018-01-14,House Ads,personalization,False,English,English,36-45 years,,,,
8043,a100005257,2018-01-14,House Ads,personalization,False,English,English,45-55 years,,,,
8044,a100005258,2018-01-14,Push,personalization,False,English,English,55+ years,,,,
8045,a100005259,2018-01-14,Facebook,personalization,False,English,English,0-18 years,,,,
8046,a100005260,2018-01-14,Instagram,personalization,False,English,English,19-24 years,,,,
8047,a100005261,2018-01-15,Instagram,personalization,False,English,English,24-30 years,,,,
8048,a100005262,2018-01-15,Facebook,personalization,False,English,English,30-36 years,,,,
8049,a100005263,2018-01-15,House Ads,personalization,False,English,English,36-45 years,,,,
8050,a100005264,2018-01-15,House Ads,personalization,False,English,English,45-55 years,,,,
8051,a100005265,2018-01-15,House Ads,personalization,False,English,English,55+ years,,,,
8052,a100005266,2018-01-15,Push,personalization,False,English,English,0-18 years,,,,
8053,a100005267,2018-01-15,Facebook,personalization,False,English,English,19-24 years,,,,
8054,a100005268,2018-01-16,Instagram,personalization,False,English,English,24-30 years,,,,
8055,a100005269,2018-01-16,Instagram,personalization,False,English,English,30-36 years,,,,
8056,a100005270,2018-01-16,Facebook,personalization,False,English,English,36-45 years,,,,
8057,a100005271,2018-01-16,House Ads,personalization,False,English,English,45-55 years,,,,
8058,a100005272,2018-01-16,House Ads,personalization,False,English,English,55+ years,,,,
8059,a100005273,2018-01-16,House Ads,personalization,False,English,English,0-18 years,,,,
8060,a100005274,2018-01-16,Push,personalization,False,English,English,19-24 years,,,,
8061,a100005275,2018-01-17,Facebook,personalization,False,English,English,24-30 years,,,,
8062,a100005276,2018-01-17,Instagram,personalization,False,English,English,30-36 years,,,,
8063,a100005277,2018-01-17,Instagram,personalization,False,English,English,36-45 years,,,,
8064,a100005278,2018-01-17,Facebook,personalization,False,English,English,45-55 years,,,,
8065,a100005279,2018-01-17,House Ads,personalization,False,English,English,55+ years,,,,
8066,a100005280,2018-01-17,House Ads,personalization,False,English,English,0-18 years,,,,
8067,a100005281,2018-01-17,House Ads,personalization,False,English,English,19-24 years,,,,
8068,a100005282,2018-01-18,Push,personalization,False,English,English,24-30 years,,,,
8069,a100005283,2018-01-18,Facebook,personalization,False,English,English,30-36 years,,,,
8070,a100005284,2018-01-18,Instagram,personalization,False,English,English,36-45 years,,,,
8071,a100005285,2018-01-18,Instagram,personalization,False,English,English,45-55 years,,,,
8072,a100005286,2018-01-18,Facebook,personalization,False,English,English,55+ years,,,,
8073,a100005287,2018-01-18,House Ads,personalization,False,English,English,0-18 years,,,,
8074,a100005288,2018-01-18,House Ads,personalization,False,English,English,19-24 years,,,,
8075,a100005289,2018-01-19,House Ads,personalization,False,English,English,24-30 years,,,,
8076,a100005290,2018-01-19,Push,personalization,False,English,English,30-36 years,,,,
8077,a100005291,2018-01-19,Facebook,personalization,False,English,English,36-45 years,,,,
8078,a100005292,2018-01-19,Instagram,personalization,False,English,English,45-55 years,,,,
8079,a100005293,2018-01-19,Instagram,personalization,False,English,English,55+ years,,,,
8080,a100005294,2018-01-19,Facebook,personalization,False,English,English,0-18 years,,,,
8081,a100005295,2018-01-19,House Ads,personalization,False,English,English,19-24 years,,,,
8082,a100005296,2018-01-20,House Ads,personalization,False,English,English,24-30 years,,,,
8083,a100005297,2018-01-20,House Ads,personalization,False,English,English,30-36 years,,,,
8084,a100005298,2018-01-20,Push,personalization,False,English,English,36-45 years,,,,
8085,a100005299,2018-01-20,Facebook,personalization,False,English,English,45-55 years,,,,
8086,a100005300,2018-01-20,Instagram,personalization,False,English,English,55+ years,,,,
8087,a100005301,2018-01-20,Instagram,personalization,False,English,English,0-18 years,,,,
8088,a100005302,2018-01-20,Facebook,personalization,False,English,English,19-24 years,,,,
8089,a100005303,2018-01-21,House Ads,personalization,False,English,English,24-30 years,,,,
8090,a100005304,2018-01-21,House Ads,personalization,False,English,English,30-36 years,,,,
8091,a100005305,2018-01-21,House Ads,personalization,False,English,English,36-45 years,,,,
8092,a100005306,2018-01-26,Push,personalization,False,English,English,45-55 years,,,,
8093,a100005307,2018-01-26,Facebook,personalization,False,English,English,55+ years,,,,
8094,a100005308,2018-01-27,Instagram,personalization,False,English,English,0-18 years,,,,
8095,a100005309,2018-01-27,Instagram,personalization,False,English,English,19-24 years,,,,
8096,a100005310,2018-01-27,Facebook,personalization,False,English,English,24-30 years,,,,
8097,a100005311,2018-01-27,House Ads,personalization,False,English,English,30-36 years,,,,
8098,a100005312,2018-01-27,House Ads,personalization,False,English,English,36-45 years,,,,
8099,a100005313,2018-01-27,House Ads,personalization,False,English,English,45-55 years,,,,
8100,a100005314,2018-01-27,Push,personalization,False,English,English,55+ years,,,,
8101,a100005315,2018-01-28,Facebook,personalization,False,English,English,0-18 years,,,,
8102,a100005316,2018-01-28,Instagram,personalization,False,English,English,19-24 years,,,,
8103,a100005317,2018-01-28,Instagram,personalization,False,English,English,24-30 years,,,,
8104,a100005318,2018-01-28,Facebook,personalization,False,English,English,30-36 years,,,,
8105,a100005319,2018-01-28,House Ads,personalization,False,English,English,36-45 years,,,,
8106,a100005320,2018-01-28,House Ads,personalization,False,English,English,45-55 years,,,,
8107,a100005321,2018-01-28,House Ads,personalization,False,English,English,55+ years,,,,
8108,a100005322,2018-01-29,Push,personalization,False,English,English,0-18 years,,,,
8109,a100005323,2018-01-29,Facebook,personalization,False,English,English,19-24 years,,,,
8110,a100005324,2018-01-29,Instagram,personalization,False,English,English,24-30 years,,,,
8111,a100005325,2018-01-29,Instagram,personalization,False,English,English,30-36 years,,,,
8112,a100005326,2018-01-29,Facebook,personalization,False,English,English,36-45 years,,,,
8113,a100005327,2018-01-29,House Ads,personalization,False,English,English,45-55 years,,,,
8114,a100005328,2018-01-29,House Ads,personalization,False,English,English,55+ years,,,,
8115,a100005329,2018-01-30,House Ads,personalization,False,English,English,0-18 years,,,,
8116,a100005330,2018-01-30,Push,personalization,False,English,English,19-24 years,,,,
8117,a100005331,2018-01-30,Facebook,personalization,False,English,English,24-30 years,,,,
8118,a100005332,2018-01-30,Instagram,personalization,False,English,English,30-36 years,,,,
8119,a100005333,2018-01-30,Instagram,personalization,False,English,English,36-45 years,,,,
8120,a100005334,2018-01-30,Facebook,personalization,False,English,English,45-55 years,,,,
8121,a100005335,2018-01-30,House Ads,personalization,False,English,English,55+ years,,,,
8122,a100005336,2018-01-31,House Ads,personalization,False,English,English,0-18 years,,,,
8123,a100005337,2018-01-31,House Ads,personalization,False,English,English,19-24 years,,,,
8124,a100005338,2018-01-31,Push,personalization,False,English,English,24-30 years,,,,
8125,a100005339,2018-01-31,Facebook,personalization,False,English,English,30-36 years,,,,
8126,a100005340,2018-01-31,Instagram,personalization,False,English,English,36-45 years,,,,
8127,a100005341,2018-01-31,Instagram,personalization,False,English,English,45-55 years,,,,
8128,a100005342,2018-01-31,Facebook,personalization,False,English,English,55+ years,,,,
8129,a100005343,2018-01-01,House Ads,personalization,False,English,English,0-18 years,,,,
8130,a100005344,2018-01-01,House Ads,personalization,False,English,English,19-24 years,,,,
8131,a100005345,2018-01-01,House Ads,personalization,False,English,English,24-30 years,,,,
8132,a100005346,2018-01-01,Push,personalization,False,English,English,30-36 years,,,,
8133,a100005347,2018-01-01,Facebook,personalization,False,English,English,36-45 years,,,,
8134,a100005348,2018-01-01,Instagram,personalization,False,English,English,45-55 years,,,,
8135,a100005349,2018-01-01,Instagram,personalization,False,English,English,55+ years,,,,
8136,a100005350,2018-01-02,Facebook,personalization,False,English,English,0-18 years,,,,
